date_type,grid_id,location_name,hour,traffic
新年夜(12月30日),229,Fiera居住区,14,1784.0905412137695
新年夜(12月30日),229,Fiera居住区,15,1765.180877409148
新年夜(12月30日),229,Fiera居住区,16,2015.425246054419
新年夜(12月30日),229,Fiera居住区,17,2275.8800341411084
新年夜(12月30日),229,Fiera居住区,18,2097.4693717621453
新年夜(12月30日),229,Fiera居住区,19,1643.7682349099252
新年夜(12月30日),229,Fiera居住区,20,1180.3289145921447
新年夜(12月30日),229,Fiera居住区,21,898.9730135748366
新年夜(12月30日),229,Fiera居住区,22,509.7334670140443
新年夜(12月30日),229,Fiera居住区,23,442.1239624180542
新年夜(12月30日),211,Top1,0,395.85535543445826
新年夜(12月30日),211,Top1,1,357.62666004834404
新年夜(12月30日),211,Top1,2,225.0116812026735
新年夜(12月30日),211,Top1,3,218.57055064202905
新年夜(12月30日),211,Top1,4,208.64092686689202
新年夜(12月30日),211,Top1,5,333.035248580175
新年夜(12月30日),211,Top1,6,480.40464233113397
新年夜(12月30日),211,Top1,7,771.5098166382892
新年夜(12月30日),211,Top1,8,2122.0366121062934
新年夜(12月30日),211,Top1,9,3382.9361750890425
新年夜(12月30日),211,Top1,10,4059.667747728539
新年夜(12月30日),211,Top1,11,4623.510297157015
新年夜(12月30日),211,Top1,12,4150.00499284604
新年夜(12月30日),211,Top1,13,3654.4930355606725
新年夜(12月30日),211,Top1,14,3047.834263468197
新年夜(12月30日),211,Top1,15,3435.6501788118835
新年夜(12月30日),211,Top1,16,3607.80123173162
新年夜(12月30日),211,Top1,17,3695.55728693423
新年夜(12月30日),211,Top1,18,3494.337579211328
新年夜(12月30日),211,Top1,19,2453.6607139775874
新年夜(12月30日),211,Top1,20,1689.9776509743858
新年夜(12月30日),211,Top1,21,1200.369410555259
新年夜(12月30日),211,Top1,22,816.6050848662517
新年夜(12月30日),211,Top1,23,595.4439969845954
新年夜(12月30日),252,Top3,0,533.5238977717501
新年夜(12月30日),252,Top3,1,412.3054607022821
新年夜(12月30日),252,Top3,2,299.6388156741666
新年夜(12月30日),252,Top3,3,320.3861963156523
新年夜(12月30日),252,Top3,4,346.15557217109705
新年夜(12月30日),252,Top3,5,388.19356490802926
新年夜(12月30日),252,Top3,6,459.99560194654583
新年夜(12月30日),252,Top3,7,966.1945401043891
新年夜(12月30日),252,Top3,8,1680.3844732738307
新年夜(12月30日),252,Top3,9,2325.635619374596
新年夜(12月30日),252,Top3,10,3038.2638359767607
新年夜(12月30日),252,Top3,11,3410.150341471896
新年夜(12月30日),252,Top3,12,3200.9450685378556
新年夜(12月30日),252,Top3,13,2803.578937352964
新年夜(12月30日),252,Top3,14,2681.3522232231758
新年夜(12月30日),252,Top3,15,2907.4612349337376
新年夜(12月30日),252,Top3,16,3215.4454694045276
新年夜(12月30日),252,Top3,17,3647.126556329558
新年夜(12月30日),252,Top3,18,2863.6749343811402
新年夜(12月30日),252,Top3,19,2286.443154571558
新年夜(12月30日),252,Top3,20,1830.850973312246
新年夜(12月30日),252,Top3,21,1481.9481141386445
新年夜(12月30日),252,Top3,22,975.6296643665387
新年夜(12月30日),252,Top3,23,785.6794345825712
新年夜(12月30日),253,Top4,0,495.88365559996856
新年夜(12月30日),253,Top4,1,293.5913814876321
新年夜(12月30日),253,Top4,2,163.71900282166746
新年夜(12月30日),253,Top4,3,141.52034665603202
新年夜(12月30日),253,Top4,4,195.34757415835978
新年夜(12月30日),253,Top4,5,198.2591947701653
新年夜(12月30日),253,Top4,6,366.5016833303475
新年夜(12月30日),253,Top4,7,648.3793115874566
新年夜(12月30日),253,Top4,8,1445.7941825277699
新年夜(12月30日),253,Top4,9,2250.4008657604413
新年夜(12月30日),253,Top4,10,2879.9597510117624
新年夜(12月30日),253,Top4,11,2939.099615531883
新年夜(12月30日),253,Top4,12,2860.0375603128496
新年夜(12月30日),253,Top4,13,2605.9549282119265
新年夜(12月30日),253,Top4,14,2493.191366628404
新年夜(12月30日),253,Top4,15,2844.422560188477
新年夜(12月30日),253,Top4,16,2861.9976887780845
新年夜(12月30日),253,Top4,17,3089.289452700267
新年夜(12月30日),253,Top4,18,2740.2470820732556
新年夜(12月30日),253,Top4,19,2189.38298188956
新年夜(12月30日),253,Top4,20,1993.9875960708787
新年夜(12月30日),253,Top4,21,1814.3812386845013
新年夜(12月30日),253,Top4,22,1175.2393153382159
新年夜(12月30日),253,Top4,23,853.8080982576182
新年夜(12月30日),191,Top5,0,472.7054739024357
新年夜(12月30日),191,Top5,1,302.45043746889826
新年夜(12月30日),191,Top5,2,190.89242852722683
新年夜(12月30日),191,Top5,3,76.89723529140305
新年夜(12月30日),191,Top5,4,131.90041936885908
新年夜(12月30日),191,Top5,5,186.5135225839476
新年夜(12月30日),191,Top5,6,263.9749031183432
新年夜(12月30日),191,Top5,7,576.4173526366924
新年夜(12月30日),191,Top5,8,1659.5054443818785
新年夜(12月30日),191,Top5,9,2854.5818407470165
新年夜(12月30日),191,Top5,10,3672.9235311886837
新年夜(12月30日),191,Top5,11,3832.066277824142
新年夜(12月30日),191,Top5,12,3615.958297311403
新年夜(12月30日),191,Top5,13,3271.441241307686
新年夜(12月30日),191,Top5,14,3214.010558216628
新年夜(12月30日),191,Top5,15,3611.928452230025
新年夜(12月30日),191,Top5,16,3723.511257869901
新年夜(12月30日),191,Top5,17,3283.646300181652
新年夜(12月30日),191,Top5,18,3729.814347454682
新年夜(12月30日),191,Top5,19,2801.311602738984
新年夜(12月30日),191,Top5,20,2042.559739105999
新年夜(12月30日),191,Top5,21,1537.8303422033014
新年夜(12月30日),191,Top5,22,1210.9220946633914
新年夜(12月30日),191,Top5,23,826.8383996322611
