date_label,row,col,traffic
圣诞假期开始,15,19,305.70228416516244
圣诞假期开始,16,0,370.61264715844374
圣诞假期开始,16,1,543.0735405488447
圣诞假期开始,16,2,787.7192319965859
圣诞假期开始,16,3,408.9200409161909
圣诞假期开始,16,4,395.32084913611544
圣诞假期开始,16,5,158.57592322652133
圣诞假期开始,16,6,630.0224799766415
圣诞假期开始,16,7,614.9825404890242
圣诞假期开始,16,8,810.5047006421743
圣诞假期开始,16,9,604.5179277512584
圣诞假期开始,16,10,835.1354180599122
圣诞假期开始,16,11,750.9880962250063
圣诞假期开始,16,12,736.028103458637
圣诞假期开始,16,13,1303.3988886812874
圣诞假期开始,16,14,1911.1385093670115
圣诞假期开始,16,15,1307.7267513942784
圣诞假期开始,16,16,799.4963055197902
圣诞假期开始,16,17,1174.2802531147297
圣诞假期开始,16,18,848.8547155338464
圣诞假期开始,16,19,394.4448977715921
圣诞假期开始,17,0,523.3274132428427
圣诞假期开始,17,1,417.79027198428344
圣诞假期开始,17,2,469.178961463216
圣诞假期开始,17,3,483.6112177976924
圣诞假期开始,17,4,457.54795238286033
圣诞假期开始,17,5,289.00351949290564
圣诞假期开始,17,6,888.4350641360904
圣诞假期开始,17,7,841.7398809375019
圣诞假期开始,17,8,582.429698909672
圣诞假期开始,17,9,479.8607528898028
圣诞假期开始,17,10,942.8937241084934
圣诞假期开始,17,11,1277.9370906037732
圣诞假期开始,17,12,1370.9927739655343
圣诞假期开始,17,13,807.9638274079983
圣诞假期开始,17,14,1765.6186206817881
圣诞假期开始,17,15,795.201988685684
圣诞假期开始,17,16,534.4726393522825
圣诞假期开始,17,17,831.2206196397659
圣诞假期开始,17,18,843.4454563567053
圣诞假期开始,17,19,682.4615848577248
圣诞假期开始,18,0,523.5516482981129
圣诞假期开始,18,1,268.56689908489807
圣诞假期开始,18,2,220.95002491613536
圣诞假期开始,18,3,363.58125721206756
圣诞假期开始,18,4,458.3394544669741
圣诞假期开始,18,5,302.9099277750226
圣诞假期开始,18,6,289.54036729143206
圣诞假期开始,18,7,393.76777870066
圣诞假期开始,18,8,331.18553989622205
圣诞假期开始,18,9,397.72027147642876
圣诞假期开始,18,10,599.9225767398549
圣诞假期开始,18,11,1101.459814357102
圣诞假期开始,18,12,807.0789457718639
圣诞假期开始,18,13,1695.5239657380196
圣诞假期开始,18,14,1334.5808339302025
圣诞假期开始,18,15,924.2420556635393
圣诞假期开始,18,16,959.7773336445231
圣诞假期开始,18,17,678.5606095501512
圣诞假期开始,18,18,724.3313722562558
圣诞假期开始,18,19,946.0997320906905
圣诞假期开始,19,0,227.02398836773273
圣诞假期开始,19,1,100.78351688337452
圣诞假期开始,19,2,137.01977174407932
圣诞假期开始,19,3,281.05815567532426
圣诞假期开始,19,4,392.8807111336072
圣诞假期开始,19,5,268.65990563713905
圣诞假期开始,19,6,103.20082848486777
圣诞假期开始,19,7,147.79117398465812
圣诞假期开始,19,8,328.19241953523294
圣诞假期开始,19,9,461.12466978657443
圣诞假期开始,19,10,598.3272913431604
圣诞假期开始,19,11,757.8723417593607
圣诞假期开始,19,12,609.642167276927
圣诞假期开始,19,13,986.1205240754322
圣诞假期开始,19,14,807.9582019534538
圣诞假期开始,19,15,729.3310747255226
圣诞假期开始,19,16,899.6165305010387
圣诞假期开始,19,17,695.6351412571704
圣诞假期开始,19,18,501.8804929023538
圣诞假期开始,19,19,612.0783805545865
平安夜,0,0,78.97836981025901
平安夜,0,1,87.52510056928308
平安夜,0,2,39.64785216400791
平安夜,0,3,28.697008924792456
平安夜,0,4,43.1169375697052
平安夜,0,5,56.10174311490097
平安夜,0,6,59.686094629197385
平安夜,0,7,92.10454677714296
平安夜,0,8,172.08055710110474
平安夜,0,9,347.24320938113107
平安夜,0,10,193.7656692205545
平安夜,0,11,148.15456648651687
平安夜,0,12,114.03921188278565
平安夜,0,13,187.8144585939842
平安夜,0,14,97.56940513727773
平安夜,0,15,82.97324090809909
平安夜,0,16,30.762586807466754
平安夜,0,17,26.10053358399699
平安夜,0,18,27.938787230428666
平安夜,0,19,44.5386304265566
平安夜,1,0,52.46931643527962
平安夜,1,1,49.032784060496105
平安夜,1,2,44.24656247505378
平安夜,1,3,45.35065605211986
平安夜,1,4,59.30990737665806
平安夜,1,5,59.01712857872126
平安夜,1,6,69.46812139590574
平安夜,1,7,148.3744569700416
平安夜,1,8,174.88302179612043
平安夜,1,9,441.0225048971141
平安夜,1,10,332.8649737392868
平安夜,1,11,241.10957230484695
平安夜,1,12,274.1279457288877
平安夜,1,13,318.76706180035114
平安夜,1,14,106.00624040640051
平安夜,1,15,80.73287530860141
平安夜,1,16,32.46518046611758
平安夜,1,17,26.098308537736596
平安夜,1,18,45.465105626125585
平安夜,1,19,67.67589093226586
平安夜,2,0,45.585419306560325
平安夜,2,1,36.94903183848974
平安夜,2,2,50.33207763835899
平安夜,2,3,44.49556537101616
平安夜,2,4,43.49742690833193
平安夜,2,5,42.45690931838926
平安夜,2,6,80.10756709800165
平安夜,2,7,196.2781760825288
平安夜,2,8,157.3157873430268
平安夜,2,9,910.6748580138328
平安夜,2,10,549.6477812373133
平安夜,2,11,271.05770055308693
平安夜,2,12,272.0723584383062
平安夜,2,13,274.0537061491307
平安夜,2,14,124.93405397740455
平安夜,2,15,80.7990462256712
平安夜,2,16,63.50215591333921
平安夜,2,17,59.70545356663145
平安夜,2,18,96.56665604049596
平安夜,2,19,213.56031733363696
平安夜,3,0,38.3363682392409
平安夜,3,1,63.59196765179003
平安夜,3,2,97.19632818446081
平安夜,3,3,72.18007679071711
平安夜,3,4,56.735479639773075
平安夜,3,5,62.63541713800484
平安夜,3,6,62.42693535099647
平安夜,3,7,70.72220432385139
平安夜,3,8,125.83881155143145
平安夜,3,9,308.793965012403
平安夜,3,10,628.1176439822675
平安夜,3,11,289.8877437623496
平安夜,3,12,81.04866765885892
平安夜,3,13,181.3964491364754
平安夜,3,14,155.04611194472184
平安夜,3,15,122.74542324204461
平安夜,3,16,151.44024233876172
平安夜,3,17,335.44964443844486
平安夜,3,18,229.42502762109805
平安夜,3,19,232.2309480256149
平安夜,4,0,43.26432307067968
平安夜,4,1,111.82140990263981
平安夜,4,2,117.5322085871154
平安夜,4,3,118.82611445265691
平安夜,4,4,84.60643290410935
平安夜,4,5,56.864306288307866
平安夜,4,6,103.09978475717276
平安夜,4,7,473.5855715794051
平安夜,4,8,310.2517585398016
平安夜,4,9,272.28772887815313
平安夜,4,10,466.5352808037663
平安夜,4,11,149.29260983944954
平安夜,4,12,171.22557696703655
平安夜,4,13,140.77801057060742
平安夜,4,14,133.85275579313196
平安夜,4,15,81.71885084700871
平安夜,4,16,287.54411845171416
平安夜,4,17,500.5337762199532
平安夜,4,18,209.07062573071985
平安夜,4,19,113.57348834445183
平安夜,5,0,62.627589641937156
平安夜,5,1,85.65608510198422
平安夜,5,2,124.71018122461163
平安夜,5,3,178.15045990310432
平安夜,5,4,143.57915881346707
平安夜,5,5,180.297328695994
平安夜,5,6,419.81711117328774
平安夜,5,7,402.79284329598033
平安夜,5,8,160.76992739382203
平安夜,5,9,131.57467333733052
平安夜,5,10,607.833887466246
平安夜,5,11,310.506732941033
平安夜,5,12,232.12663292927738
平安夜,5,13,211.74549661093909
平安夜,5,14,78.10093498507143
平安夜,5,15,126.04763122703801
平安夜,5,16,359.80512513805064
平安夜,5,17,424.32178106097274
平安夜,5,18,177.93300106592042
平安夜,5,19,171.3654993408666
平安夜,6,0,18.5958260618365
平安夜,6,1,70.21145255841057
平安夜,6,2,117.54510119181492
平安夜,6,3,519.0563974412031
平安夜,6,4,465.5112051932721
平安夜,6,5,411.22795928685434
平安夜,6,6,663.0446227592639
平安夜,6,7,420.34623843233425
平安夜,6,8,93.19400288326312
平安夜,6,9,234.8672668962648
平安夜,6,10,564.6445364577431
平安夜,6,11,386.34460373651183
平安夜,6,12,318.11048690875316
平安夜,6,13,307.6438224140514
平安夜,6,14,124.1057668151939
平安夜,6,15,167.45917791803947
平安夜,6,16,538.3012215278684
平安夜,6,17,336.5825354134251
平安夜,6,18,175.19798995643458
平安夜,6,19,196.84435641728604
平安夜,7,0,22.53265344953128
平安夜,7,1,82.18275318602083
平安夜,7,2,133.97573047613724
平安夜,7,3,251.37973543077388
平安夜,7,4,382.3748968174362
平安夜,7,5,748.9064090485804
平安夜,7,6,762.7053283150005
平安夜,7,7,494.76282712513023
平安夜,7,8,420.13070424376446
平安夜,7,9,1188.1797900739323
平安夜,7,10,887.9091792045116
平安夜,7,11,916.5603057195449
平安夜,7,12,922.8778419038171
平安夜,7,13,679.9507699990272
平安夜,7,14,593.7137121785476
平安夜,7,15,407.438720154342
平安夜,7,16,314.9971794701417
平安夜,7,17,133.8546111018117
平安夜,7,18,132.72726829445128
平安夜,7,19,198.60892007715077
平安夜,8,0,52.07978715085927
平安夜,8,1,84.25289391146497
平安夜,8,2,115.53969836264382
平安夜,8,3,195.9954581577533
平安夜,8,4,391.3121593434922
平安夜,8,5,825.2194750032959
平安夜,8,6,482.0775993524478
平安夜,8,7,592.7010776060539
平安夜,8,8,1011.0980193321311
平安夜,8,9,1063.4394956932156
平安夜,8,10,988.2312900421256
平安夜,8,11,1215.6113562651553
平安夜,8,12,1036.9635551274202
平安夜,8,13,1188.317129646621
平安夜,8,14,351.4393658377945
平安夜,8,15,572.6675144914623
平安夜,8,16,341.0123132232889
平安夜,8,17,112.4858782709842
平安夜,8,18,117.48284791481629
平安夜,8,19,147.1524632783109
平安夜,9,0,29.410826249402387
平安夜,9,1,82.91225890138958
平安夜,9,2,82.86647481184912
平安夜,9,3,161.94923814410888
平安夜,9,4,618.5970993098314
平安夜,9,5,730.8272775799892
平安夜,9,6,531.0842724929747
平安夜,9,7,807.2510474892953
平安夜,9,8,1281.3455459734678
平安夜,9,9,1764.416745969161
平安夜,9,10,1899.8947242178351
平安夜,9,11,1625.8005455009022
平安夜,9,12,1538.1560057273507
平安夜,9,13,1462.1834251455691
平安夜,9,14,448.81284162853774
平安夜,9,15,527.4317238771398
平安夜,9,16,231.43720528025693
平安夜,9,17,251.96030739482535
平安夜,9,18,216.24481521308363
平安夜,9,19,85.92028738097773
平安夜,10,0,46.566238686530276
平安夜,10,1,15.201086723762822
平安夜,10,2,149.58395992633345
平安夜,10,3,297.84704857579766
平安夜,10,4,494.77153413060194
平安夜,10,5,521.6356437055534
平安夜,10,6,497.1872597985256
平安夜,10,7,412.9007317371178
平安夜,10,8,1489.1550716815725
平安夜,10,9,2145.737132247329
平安夜,10,10,1584.7544270665999
平安夜,10,11,1371.7449685314355
平安夜,10,12,1387.5426261155874
平安夜,10,13,1847.0202508330199
平安夜,10,14,1279.6194527933383
平安夜,10,15,359.2839216856735
平安夜,10,16,112.47933487981615
平安夜,10,17,279.2570271348211
平安夜,10,18,201.2896601010379
平安夜,10,19,228.85966671790337
平安夜,11,0,96.94756922705908
平安夜,11,1,92.68691608736131
平安夜,11,2,170.03964981274103
平安夜,11,3,191.0154780436896
平安夜,11,4,219.70309210116315
平安夜,11,5,299.1362814688269
平安夜,11,6,206.4995679118749
平安夜,11,7,410.1465109493394
平安夜,11,8,1112.8122237729265
平安夜,11,9,1195.1194225251493
平安夜,11,10,2039.1959590597103
平安夜,11,11,1935.9513134435101
平安夜,11,12,1263.4674105849926
平安夜,11,13,2014.5307225662682
平安夜,11,14,900.4632445644487
平安夜,11,15,398.92355135958246
平安夜,11,16,189.86986588797558
平安夜,11,17,205.06578740636797
平安夜,11,18,133.04354834290456
平安夜,11,19,178.38618195126213
平安夜,12,0,210.1092160946408
平安夜,12,1,208.28257453891544
平安夜,12,2,184.71980872167663
平安夜,12,3,257.8835533434611
平安夜,12,4,136.2562724330571
平安夜,12,5,170.47065247467108
平安夜,12,6,290.7554593128407
平安夜,12,7,504.9671092098629
平安夜,12,8,661.6154240071597
平安夜,12,9,1666.7343631191268
平安夜,12,10,1440.1591343411026
平安夜,12,11,1425.6758794552968
平安夜,12,12,1470.0436667285414
平安夜,12,13,1870.9143036148198
平安夜,12,14,1540.5537296394562
平安夜,12,15,702.7999392269961
平安夜,12,16,267.57001731334253
平安夜,12,17,258.84628826946965
平安夜,12,18,274.6039575896209
平安夜,12,19,293.2035422518232
平安夜,13,0,200.4023883804325
平安夜,13,1,220.5604846387167
平安夜,13,2,119.11532981255242
平安夜,13,3,102.16688352322002
平安夜,13,4,132.72744266434302
平安夜,13,5,256.24939299119114
平安夜,13,6,468.88750394496464
平安夜,13,7,488.64068891187577
平安夜,13,8,559.369131181273
平安夜,13,9,1003.3362288066072
平安夜,13,10,1033.991496560634
平安夜,13,11,1413.866055414782
平安夜,13,12,1423.2030054874965
平安夜,13,13,960.001584173087
平安夜,13,14,1282.4465308603549
平安夜,13,15,547.008889593022
平安夜,13,16,366.2026270713844
平安夜,13,17,319.6494848128809
平安夜,13,18,472.8458459227898
平安夜,13,19,179.41606692192772
平安夜,14,0,263.0827976615628
平安夜,14,1,251.48643338495597
平安夜,14,2,141.65875479992388
平安夜,14,3,278.5523213351982
平安夜,14,4,449.12375624268105
平安夜,14,5,476.7009940592919
平安夜,14,6,284.0466421558793
平安夜,14,7,516.0542992285422
平安夜,14,8,840.235170057121
平安夜,14,9,440.2023016519935
平安夜,14,10,564.0688969727277
平安夜,14,11,944.49068778439
平安夜,14,12,1361.2218680368965
平安夜,14,13,604.1100354309503
平安夜,14,14,817.8320748140806
平安夜,14,15,553.681320280258
平安夜,14,16,396.1808239585018
平安夜,14,17,417.0078908735996
平安夜,14,18,422.38583439123613
平安夜,14,19,159.55980407867457
平安夜,15,0,274.46147597619967
平安夜,15,1,412.69287831116003
平安夜,15,2,307.94234380042786
平安夜,15,3,266.5827039855294
平安夜,15,4,185.79368841317915
平安夜,15,5,149.60199198660436
平安夜,15,6,273.3883990176191
平安夜,15,7,584.8428882842363
平安夜,15,8,1008.7583025485379
平安夜,15,9,610.3852631674756
平安夜,15,10,874.1369258653408
平安夜,15,11,642.9892631300778
平安夜,15,12,622.7608439547447
平安夜,15,13,589.9271818392152
平安夜,15,14,498.1018823906112
平安夜,15,15,427.35276418831614
平安夜,15,16,432.4765210749058
平安夜,15,17,665.1464935559926
平安夜,15,18,684.9739451783199
平安夜,15,19,198.2630735972282
平安夜,16,0,364.93745882480107
平安夜,16,1,534.0831775674845
平安夜,16,2,658.1644270892315
平安夜,16,3,285.1761837791764
平安夜,16,4,295.0261319153042
平安夜,16,5,121.93294518810654
平安夜,16,6,465.5618923890707
平安夜,16,7,503.0375716888938
平安夜,16,8,671.7672767076924
平安夜,16,9,498.58325198264794
平安夜,16,10,617.8554448524201
平安夜,16,11,634.2669161083702
平安夜,16,12,527.8018787869428
平安夜,16,13,605.6500392123155
平安夜,16,14,1294.088803882735
平安夜,16,15,926.6164490960788
平安夜,16,16,538.9600032089434
平安夜,16,17,846.483181152571
平安夜,16,18,576.202006232104
平安夜,16,19,292.0463188578421
平安夜,17,0,279.8119019163149
平安夜,17,1,341.8750160703499
平安夜,17,2,448.97999701376153
平安夜,17,3,343.63309235629623
平安夜,17,4,347.0696088072662
平安夜,17,5,312.6496817939011
平安夜,17,6,612.4737243085167
平安夜,17,7,523.9584099513861
平安夜,17,8,458.7494017118391
平安夜,17,9,377.64903340375315
平安夜,17,10,864.3548016290827
平安夜,17,11,955.1132990966353
平安夜,17,12,1024.8588128955482
平安夜,17,13,509.8151268088114
平安夜,17,14,1471.5240627181997
平安夜,17,15,563.066164578642
平安夜,17,16,356.0775144783818
平安夜,17,17,640.7236367340487
平安夜,17,18,479.3154238322512
平安夜,17,19,453.4847107850957
平安夜,18,0,290.87750742567533
平安夜,18,1,169.6532546393755
平安夜,18,2,187.60014509901603
平安夜,18,3,262.88983956474766
平安夜,18,4,335.7635577553456
平安夜,18,5,308.52559502567345
平安夜,18,6,255.8660097835223
平安夜,18,7,249.76272031248934
平安夜,18,8,243.31610574796997
平安夜,18,9,283.49278402831135
平安夜,18,10,408.52942389837466
平安夜,18,11,797.5046763425757
平安夜,18,12,754.057854785913
平安夜,18,13,1257.966760272147
平安夜,18,14,828.7494718929593
平安夜,18,15,436.62096155632435
平安夜,18,16,469.5571615592513
平安夜,18,17,502.60406413345083
平安夜,18,18,489.01833001125726
平安夜,18,19,555.7171848402619
平安夜,19,0,161.24281284532532
平安夜,19,1,69.98627515383626
平安夜,19,2,89.09182796370325
平安夜,19,3,215.31243630372973
平安夜,19,4,260.612635365703
平安夜,19,5,152.72037688680481
平安夜,19,6,75.96847096342216
平安夜,19,7,97.18317330618096
平安夜,19,8,205.88394647357083
平安夜,19,9,360.3810081503989
平安夜,19,10,379.75864097239014
平安夜,19,11,592.3058336006005
平安夜,19,12,583.6892379055436
平安夜,19,13,787.0722172848938
平安夜,19,14,468.68291276336987
平安夜,19,15,431.5787021007827
平安夜,19,16,705.3403091295864
平安夜,19,17,470.36766157873365
平安夜,19,18,366.2830243774286
平安夜,19,19,383.1325485828388
新年夜(12月30日),0,0,118.06517417918616
新年夜(12月30日),0,1,128.72921614519163
新年夜(12月30日),0,2,34.62248704422332
新年夜(12月30日),0,3,36.57144374849296
新年夜(12月30日),0,4,48.23174181020164
新年夜(12月30日),0,5,57.834144851414734
新年夜(12月30日),0,6,61.4767857186507
新年夜(12月30日),0,7,92.93003471294398
新年夜(12月30日),0,8,159.01480430331776
新年夜(12月30日),0,9,276.1644168722627
新年夜(12月30日),0,10,149.95973830830127
新年夜(12月30日),0,11,103.90438080763903
新年夜(12月30日),0,12,113.3732485514922
新年夜(12月30日),0,13,167.6787946301041
新年夜(12月30日),0,14,126.85607282521096
新年夜(12月30日),0,15,112.03435445261587
新年夜(12月30日),0,16,44.046343099283696
新年夜(12月30日),0,17,51.58423782755635
新年夜(12月30日),0,18,40.74006786980841
新年夜(12月30日),0,19,43.34169653814015
新年夜(12月30日),1,0,44.622680949287044
新年夜(12月30日),1,1,40.73247958632857
新年夜(12月30日),1,2,38.00249683428808
新年夜(12月30日),1,3,39.15774092787799
新年夜(12月30日),1,4,57.88257689182166
新年夜(12月30日),1,5,58.40129009979665
新年夜(12月30日),1,6,67.4687743868526
新年夜(12月30日),1,7,136.90372976289265
新年夜(12月30日),1,8,151.86836807563301
新年夜(12月30日),1,9,573.0374073676624
新年夜(12月30日),1,10,477.6304905926933
新年夜(12月30日),1,11,274.6872564222593
新年夜(12月30日),1,12,335.7380977119282
新年夜(12月30日),1,13,295.42189214823003
新年夜(12月30日),1,14,134.4078025476569
新年夜(12月30日),1,15,90.82618416264475
新年夜(12月30日),1,16,81.54624800190236
新年夜(12月30日),1,17,47.57393870626573
新年夜(12月30日),1,18,62.18796892141897
新年夜(12月30日),1,19,99.03793943020298
新年夜(12月30日),2,0,43.93251030249958
新年夜(12月30日),2,1,36.328793499788105
新年夜(12月30日),2,2,51.24551769884266
新年夜(12月30日),2,3,46.13396833980798
新年夜(12月30日),2,4,44.4419063909779
新年夜(12月30日),2,5,42.78653177717021
新年夜(12月30日),2,6,81.0534665027809
新年夜(12月30日),2,7,158.0195291180617
新年夜(12月30日),2,8,135.8042027961035
新年夜(12月30日),2,9,1058.5112412736464
新年夜(12月30日),2,10,758.961270960356
新年夜(12月30日),2,11,427.2071742881158
新年夜(12月30日),2,12,284.013040490247
新年夜(12月30日),2,13,301.1362867819553
新年夜(12月30日),2,14,130.32878117889192
新年夜(12月30日),2,15,76.79990425998537
新年夜(12月30日),2,16,105.85942464275851
新年夜(12月30日),2,17,129.98830962340088
新年夜(12月30日),2,18,132.56791944795017
新年夜(12月30日),2,19,313.5177150580295
新年夜(12月30日),3,0,38.87864059336594
新年夜(12月30日),3,1,67.81755041139625
新年夜(12月30日),3,2,110.69444285085356
新年夜(12月30日),3,3,89.49756916790838
新年夜(12月30日),3,4,64.68262887526572
新年夜(12月30日),3,5,71.60069404336825
新年夜(12月30日),3,6,69.49899686180193
新年夜(12月30日),3,7,70.95364248213706
新年夜(12月30日),3,8,93.69540329363673
新年夜(12月30日),3,9,265.55054333070655
新年夜(12月30日),3,10,774.6420462460361
新年夜(12月30日),3,11,481.72795067780896
新年夜(12月30日),3,12,58.7067214324428
新年夜(12月30日),3,13,234.62919786920602
新年夜(12月30日),3,14,177.86293179164252
新年夜(12月30日),3,15,128.4892121328309
新年夜(12月30日),3,16,242.64917599563998
新年夜(12月30日),3,17,393.19996505076284
新年夜(12月30日),3,18,351.2312577110135
新年夜(12月30日),3,19,300.46007857859126
新年夜(12月30日),4,0,46.316256784784954
新年夜(12月30日),4,1,121.09224100571801
新年夜(12月30日),4,2,130.3292372043371
新年夜(12月30日),4,3,131.08156415980747
新年夜(12月30日),4,4,98.24574775056651
新年夜(12月30日),4,5,65.88441374584895
新年夜(12月30日),4,6,124.65087536743293
新年夜(12月30日),4,7,566.915317008004
新年夜(12月30日),4,8,300.06152072269884
新年夜(12月30日),4,9,523.3882502233898
新年夜(12月30日),4,10,431.9154192795387
新年夜(12月30日),4,11,139.64265413342076
新年夜(12月30日),4,12,181.97360766263725
新年夜(12月30日),4,13,179.06768393667468
新年夜(12月30日),4,14,146.29665781391122
新年夜(12月30日),4,15,87.73950440796912
新年夜(12月30日),4,16,373.04104324603793
新年夜(12月30日),4,17,491.03328941006606
新年夜(12月30日),4,18,314.135543876219
新年夜(12月30日),4,19,181.39423720845207
新年夜(12月30日),5,0,63.82120270764422
新年夜(12月30日),5,1,95.82200997896386
新年夜(12月30日),5,2,144.5255573390208
新年夜(12月30日),5,3,228.6545744287347
新年夜(12月30日),5,4,200.23892167446172
新年夜(12月30日),5,5,218.56305864970656
新年夜(12月30日),5,6,587.7502550021825
新年夜(12月30日),5,7,502.9650366955302
新年夜(12月30日),5,8,171.7476365411378
新年夜(12月30日),5,9,129.41446273838702
新年夜(12月30日),5,10,613.6958355067794
新年夜(12月30日),5,11,312.3474384303958
新年夜(12月30日),5,12,217.01351064330564
新年夜(12月30日),5,13,200.56602536554982
新年夜(12月30日),5,14,109.20779270758226
新年夜(12月30日),5,15,141.50848885010032
新年夜(12月30日),5,16,367.27599488146933
新年夜(12月30日),5,17,476.79291116468005
新年夜(12月30日),5,18,245.65283728755966
新年夜(12月30日),5,19,278.9189154010082
新年夜(12月30日),6,0,30.507634399031524
新年夜(12月30日),6,1,85.46889759195906
新年夜(12月30日),6,2,143.1818005244275
新年夜(12月30日),6,3,573.1941671111779
新年夜(12月30日),6,4,623.4159922557491
新年夜(12月30日),6,5,568.2325739717664
新年夜(12月30日),6,6,1017.7738098987566
新年夜(12月30日),6,7,832.270789043563
新年夜(12月30日),6,8,139.13862179675587
新年夜(12月30日),6,9,266.45516437229924
新年夜(12月30日),6,10,685.5093903035074
新年夜(12月30日),6,11,471.23691784226355
新年夜(12月30日),6,12,337.0548481198442
新年夜(12月30日),6,13,326.34356693532084
新年夜(12月30日),6,14,165.90604455463622
新年夜(12月30日),6,15,210.6067331700462
新年夜(12月30日),6,16,483.89276699940643
新年夜(12月30日),6,17,261.1638942397983
新年夜(12月30日),6,18,237.98923874489165
新年夜(12月30日),6,19,290.36460822139054
新年夜(12月30日),7,0,31.853166298570105
新年夜(12月30日),7,1,87.65215412504936
新年夜(12月30日),7,2,142.6815804486569
新年夜(12月30日),7,3,295.54918961668267
新年夜(12月30日),7,4,547.4134126977954
新年夜(12月30日),7,5,857.6169994266332
新年夜(12月30日),7,6,1046.8058183228152
新年夜(12月30日),7,7,857.1316452166085
新年夜(12月30日),7,8,540.9341130556489
新年夜(12月30日),7,9,1355.770354788009
新年夜(12月30日),7,10,1159.298072908284
新年夜(12月30日),7,11,1194.6110867390066
新年夜(12月30日),7,12,1190.94351695413
新年夜(12月30日),7,13,876.6340152503915
新年夜(12月30日),7,14,846.0094057133808
新年夜(12月30日),7,15,546.0929410559119
新年夜(12月30日),7,16,362.7251903619963
新年夜(12月30日),7,17,212.7231724326455
新年夜(12月30日),7,18,193.65354008999358
新年夜(12月30日),7,19,288.32200929415944
新年夜(12月30日),8,0,55.65310868714151
新年夜(12月30日),8,1,90.90540811339316
新年夜(12月30日),8,2,109.54034785398603
新年夜(12月30日),8,3,219.408339794142
新年夜(12月30日),8,4,479.41753986649826
新年夜(12月30日),8,5,1005.62455858834
新年夜(12月30日),8,6,527.3731492665821
新年夜(12月30日),8,7,662.1836498391046
新年夜(12月30日),8,8,1180.1235382050127
新年夜(12月30日),8,9,1374.1667808783532
新年夜(12月30日),8,10,1112.7417506751194
新年夜(12月30日),8,11,1472.2051502002876
新年夜(12月30日),8,12,1399.8308100590355
新年夜(12月30日),8,13,1333.4751609020377
新年夜(12月30日),8,14,343.29999717079454
新年夜(12月30日),8,15,689.4258706170652
新年夜(12月30日),8,16,399.6189250539334
新年夜(12月30日),8,17,149.14642812769398
新年夜(12月30日),8,18,166.32734967606234
新年夜(12月30日),8,19,175.0178473399613
新年夜(12月30日),9,0,29.641847989173392
新年夜(12月30日),9,1,80.81631170687234
新年夜(12月30日),9,2,86.38517775049877
新年夜(12月30日),9,3,167.85757809164872
新年夜(12月30日),9,4,586.2152000865334
新年夜(12月30日),9,5,1127.8843063358613
新年夜(12月30日),9,6,552.9019456175823
新年夜(12月30日),9,7,733.983815044078
新年夜(12月30日),9,8,1587.4968738937011
新年夜(12月30日),9,9,2194.31903958788
新年夜(12月30日),9,10,2412.8953645453553
新年夜(12月30日),9,11,2042.559739105999
新年夜(12月30日),9,12,1830.2838247850582
新年夜(12月30日),9,13,1512.1870188288472
新年夜(12月30日),9,14,670.7815658994308
新年夜(12月30日),9,15,633.9200473748535
新年夜(12月30日),9,16,278.83918525019783
新年夜(12月30日),9,17,320.2044315897394
新年夜(12月30日),9,18,268.2048020815
新年夜(12月30日),9,19,89.21698045292516
新年夜(12月30日),10,0,45.01436980918683
新年夜(12月30日),10,1,16.49061754393304
新年夜(12月30日),10,2,131.8163795407575
新年夜(12月30日),10,3,283.5148577394695
新年夜(12月30日),10,4,491.51427775267376
新年夜(12月30日),10,5,640.6044148995613
新年夜(12月30日),10,6,629.1787824091624
新年夜(12月30日),10,7,571.140966582757
新年夜(12月30日),10,8,1407.7239137948873
新年夜(12月30日),10,9,2027.2787025372254
新年夜(12月30日),10,10,1656.0788212680623
新年夜(12月30日),10,11,1689.9776509743858
新年夜(12月30日),10,12,1139.6516372688907
新年夜(12月30日),10,13,2097.191456991704
新年夜(12月30日),10,14,1439.9326895848185
新年夜(12月30日),10,15,442.8166320769657
新年夜(12月30日),10,16,174.9698423673042
新年夜(12月30日),10,17,311.96038104141513
新年夜(12月30日),10,18,181.84714247594047
新年夜(12月30日),10,19,249.89565447612665
新年夜(12月30日),11,0,116.42603139855885
新年夜(12月30日),11,1,63.776070448752485
新年夜(12月30日),11,2,129.69238811139297
新年夜(12月30日),11,3,195.50792527602238
新年夜(12月30日),11,4,222.04482326329483
新年夜(12月30日),11,5,325.1679377156547
新年夜(12月30日),11,6,297.5919108848633
新年夜(12月30日),11,7,410.88735310075424
新年夜(12月30日),11,8,1012.2563542743018
新年夜(12月30日),11,9,1180.3289145921447
新年夜(12月30日),11,10,1992.9064320467685
新年夜(12月30日),11,11,2116.5332425662896
新年夜(12月30日),11,12,1589.8235786218804
新年夜(12月30日),11,13,2063.1516634461423
新年夜(12月30日),11,14,1103.841411893141
新年夜(12月30日),11,15,630.1716526008286
新年夜(12月30日),11,16,250.03152273916152
新年夜(12月30日),11,17,219.13231327432212
新年夜(12月30日),11,18,151.47681080284895
新年夜(12月30日),11,19,207.20465005326383
新年夜(12月30日),12,0,262.910119049919
新年夜(12月30日),12,1,211.0027951895682
新年夜(12月30日),12,2,165.00158293162914
新年夜(12月30日),12,3,321.95176451546286
新年夜(12月30日),12,4,117.70277467270563
新年夜(12月30日),12,5,171.9146624051277
新年夜(12月30日),12,6,359.4080928209172
