grid_id,date_label,date,weekday,hour,traffic
171,普通周末,2013-11-17,Sunday,10,1723.617617648286
171,平安夜,2013-12-24,Tuesday,10,2845.9843645781734
171,普通周末,2013-11-17,Sunday,11,2069.1373252476064
171,平安夜,2013-12-24,Tuesday,11,3095.5387667927207
171,普通周末,2013-11-17,Sunday,12,2001.0174200245701
171,平安夜,2013-12-24,Tuesday,12,3137.234206301822
171,普通周末,2013-11-17,Sunday,13,1514.7001662213831
171,平安夜,2013-12-24,Tuesday,13,2202.1676755774342
171,普通周末,2013-11-17,Sunday,14,1424.3737319910695
171,平安夜,2013-12-24,Tuesday,14,2182.1346292206163
171,普通周末,2013-11-17,Sunday,15,1499.3234514281824
171,平安夜,2013-12-24,Tuesday,15,2198.9578946526753
171,普通周末,2013-11-17,Sunday,16,1712.203375830843
171,平安夜,2013-12-24,Tuesday,16,2321.8906549093276
171,普通周末,2013-11-17,Sunday,17,2071.8379821004464
171,平安夜,2013-12-24,Tuesday,17,2362.6917854183985
171,普通周末,2013-11-17,Sunday,18,2020.7024718095593
171,平安夜,2013-12-24,Tuesday,18,2375.328369924663
171,普通周末,2013-11-17,Sunday,19,2069.4949992825586
171,平安夜,2013-12-24,Tuesday,19,1665.9810412368035
171,普通周末,2013-11-17,Sunday,20,1944.3221536288825
171,平安夜,2013-12-24,Tuesday,20,1215.6113562651553
171,普通周末,2013-11-17,Sunday,21,1607.7110043567377
171,平安夜,2013-12-24,Tuesday,21,806.7150232983535
171,普通周末,2013-11-17,Sunday,22,1271.343993466367
171,平安夜,2013-12-24,Tuesday,22,731.2317996940142
171,普通周末,2013-11-17,Sunday,23,823.311173281124
171,平安夜,2013-12-24,Tuesday,23,638.3077100791709
171,普通工作日,2013-11-13,Wednesday,0,469.58057676113515
171,圣诞节,2013-12-25,Wednesday,0,590.8181202010306
171,普通工作日,2013-11-13,Wednesday,1,307.8508720680014
171,圣诞节,2013-12-25,Wednesday,1,477.2665047103263
171,普通工作日,2013-11-13,Wednesday,2,160.60594295107555
171,圣诞节,2013-12-25,Wednesday,2,303.5905625655872
171,普通工作日,2013-11-13,Wednesday,3,141.54243842486596
171,圣诞节,2013-12-25,Wednesday,3,183.4821504307605
171,普通工作日,2013-11-13,Wednesday,4,113.95718619366744
171,圣诞节,2013-12-25,Wednesday,4,135.925566444543
171,普通工作日,2013-11-13,Wednesday,5,162.30520298532687
171,圣诞节,2013-12-25,Wednesday,5,121.15716431627331
171,普通工作日,2013-11-13,Wednesday,6,303.9918158444115
171,圣诞节,2013-12-25,Wednesday,6,180.69230056127438
171,普通工作日,2013-11-13,Wednesday,7,1011.3042432077236
171,圣诞节,2013-12-25,Wednesday,7,214.99957119935215
171,普通工作日,2013-11-13,Wednesday,8,2482.112874059303
171,圣诞节,2013-12-25,Wednesday,8,434.2787695630646
171,普通工作日,2013-11-13,Wednesday,9,3234.933961590662
171,圣诞节,2013-12-25,Wednesday,9,1253.0785624517553
171,普通工作日,2013-11-13,Wednesday,10,3024.5736746695084
171,圣诞节,2013-12-25,Wednesday,10,1877.6990050578659
171,普通工作日,2013-11-13,Wednesday,11,3169.3472417075163
171,圣诞节,2013-12-25,Wednesday,11,2106.27883550214
171,普通工作日,2013-11-13,Wednesday,12,2963.7110032213122
171,圣诞节,2013-12-25,Wednesday,12,2417.388430016687
171,普通工作日,2013-11-13,Wednesday,13,2852.4330274471135
171,圣诞节,2013-12-25,Wednesday,13,1254.371451410678
171,普通工作日,2013-11-13,Wednesday,14,2718.8587413069126
171,圣诞节,2013-12-25,Wednesday,14,691.7748663708539
171,普通工作日,2013-11-13,Wednesday,15,2827.0080875908648
171,圣诞节,2013-12-25,Wednesday,15,933.0941688073336
171,普通工作日,2013-11-13,Wednesday,16,3201.52110653391
171,圣诞节,2013-12-25,Wednesday,16,1059.4945781472125
171,普通工作日,2013-11-13,Wednesday,17,3457.6093614977
171,圣诞节,2013-12-25,Wednesday,17,1376.202685205316
171,普通工作日,2013-11-13,Wednesday,18,3503.107295364001
171,圣诞节,2013-12-25,Wednesday,18,1483.8395639612636
171,普通工作日,2013-11-13,Wednesday,19,3080.455569073185
171,圣诞节,2013-12-25,Wednesday,19,1464.2087114179647
171,普通工作日,2013-11-13,Wednesday,20,2584.383214506366
171,圣诞节,2013-12-25,Wednesday,20,1322.8176496694018
171,普通工作日,2013-11-13,Wednesday,21,2156.087124777971
171,圣诞节,2013-12-25,Wednesday,21,1197.5612715372174
171,普通工作日,2013-11-13,Wednesday,22,1882.272508670078
171,圣诞节,2013-12-25,Wednesday,22,856.8343672629289
171,普通工作日,2013-11-13,Wednesday,23,1141.2667404652784
171,圣诞节,2013-12-25,Wednesday,23,815.1554606866588
171,普通周末,2013-11-17,Sunday,0,1417.8763707782077
171,新年夜(12月30日),2013-12-30,Monday,0,343.04480285972534
171,普通周末,2013-11-17,Sunday,1,994.902000771095
171,新年夜(12月30日),2013-12-30,Monday,1,339.38006035579014
171,普通周末,2013-11-17,Sunday,2,702.9164029329686
171,新年夜(12月30日),2013-12-30,Monday,2,192.36104338371558
171,普通周末,2013-11-17,Sunday,3,484.4847472634693
171,新年夜(12月30日),2013-12-30,Monday,3,135.1770498839731
171,普通周末,2013-11-17,Sunday,4,397.0908026911168
171,新年夜(12月30日),2013-12-30,Monday,4,177.83382150635
171,普通周末,2013-11-17,Sunday,5,362.7864096844833
171,新年夜(12月30日),2013-12-30,Monday,5,144.14122454551645
171,普通周末,2013-11-17,Sunday,6,250.33507746580617
171,新年夜(12月30日),2013-12-30,Monday,6,225.14403801945014
171,普通周末,2013-11-17,Sunday,7,239.5652855534618
171,新年夜(12月30日),2013-12-30,Monday,7,366.81671760488103
171,普通周末,2013-11-17,Sunday,8,512.7455167769463
171,新年夜(12月30日),2013-12-30,Monday,8,998.7153156656683
171,普通周末,2013-11-17,Sunday,9,939.443477598574
171,新年夜(12月30日),2013-12-30,Monday,9,1742.4913191623184
171,普通周末,2013-11-17,Sunday,10,1723.617617648286
171,新年夜(12月30日),2013-12-30,Monday,10,2413.95020698013
171,普通周末,2013-11-17,Sunday,11,2069.1373252476064
171,新年夜(12月30日),2013-12-30,Monday,11,2484.362356246958
171,普通周末,2013-11-17,Sunday,12,2001.0174200245701
171,新年夜(12月30日),2013-12-30,Monday,12,2231.9604040397694
171,普通周末,2013-11-17,Sunday,13,1514.7001662213831
171,新年夜(12月30日),2013-12-30,Monday,13,1959.7398996469783
171,普通周末,2013-11-17,Sunday,14,1424.3737319910695
171,新年夜(12月30日),2013-12-30,Monday,14,1825.04402941821
171,普通周末,2013-11-17,Sunday,15,1499.3234514281824
171,新年夜(12月30日),2013-12-30,Monday,15,1906.184115252054
171,普通周末,2013-11-17,Sunday,16,1712.203375830843
171,新年夜(12月30日),2013-12-30,Monday,16,1933.9033627806723
171,普通周末,2013-11-17,Sunday,17,2071.8379821004464
171,新年夜(12月30日),2013-12-30,Monday,17,1951.818843117317
171,普通周末,2013-11-17,Sunday,18,2020.7024718095593
171,新年夜(12月30日),2013-12-30,Monday,18,2240.046792833103
171,普通周末,2013-11-17,Sunday,19,2069.4949992825586
171,新年夜(12月30日),2013-12-30,Monday,19,1913.0807391349101
171,普通周末,2013-11-17,Sunday,20,1944.3221536288825
171,新年夜(12月30日),2013-12-30,Monday,20,1472.2051502002876
171,普通周末,2013-11-17,Sunday,21,1607.7110043567377
171,新年夜(12月30日),2013-12-30,Monday,21,1355.5320439773373
171,普通周末,2013-11-17,Sunday,22,1271.343993466367
171,新年夜(12月30日),2013-12-30,Monday,22,778.5255138222695
171,普通周末,2013-11-17,Sunday,23,823.311173281124
171,新年夜(12月30日),2013-12-30,Monday,23,569.2108061157954
212,普通工作日,2013-11-13,Wednesday,0,443.5265708623257
212,圣诞假期开始,2013-12-23,Monday,0,404.06493175646165
212,普通工作日,2013-11-13,Wednesday,1,313.73776557833173
212,圣诞假期开始,2013-12-23,Monday,1,267.91728722165914
212,普通工作日,2013-11-13,Wednesday,2,227.88086847185212
212,圣诞假期开始,2013-12-23,Monday,2,248.140956040156
212,普通工作日,2013-11-13,Wednesday,3,273.80354097709335
212,圣诞假期开始,2013-12-23,Monday,3,147.5024556014759
212,普通工作日,2013-11-13,Wednesday,4,208.88470301306083
212,圣诞假期开始,2013-12-23,Monday,4,215.55390238308075
212,普通工作日,2013-11-13,Wednesday,5,273.09902840215943
212,圣诞假期开始,2013-12-23,Monday,5,251.00103738834628
212,普通工作日,2013-11-13,Wednesday,6,411.01293880433815
212,圣诞假期开始,2013-12-23,Monday,6,349.4616699058437
212,普通工作日,2013-11-13,Wednesday,7,1326.8272075364944
212,圣诞假期开始,2013-12-23,Monday,7,825.5904795877206
212,普通工作日,2013-11-13,Wednesday,8,3272.9015732857088
212,圣诞假期开始,2013-12-23,Monday,8,2235.004794508897
212,普通工作日,2013-11-13,Wednesday,9,4951.583179079841
212,圣诞假期开始,2013-12-23,Monday,9,4557.019679765042
212,普通工作日,2013-11-13,Wednesday,10,4925.645110548388
212,圣诞假期开始,2013-12-23,Monday,10,5412.440854537919
212,普通工作日,2013-11-13,Wednesday,11,5239.874548168265
212,圣诞假期开始,2013-12-23,Monday,11,6344.323933330587
212,普通工作日,2013-11-13,Wednesday,12,4758.136354150164
212,圣诞假期开始,2013-12-23,Monday,12,6273.218487398552
212,普通工作日,2013-11-13,Wednesday,13,5174.0857099653285
212,圣诞假期开始,2013-12-23,Monday,13,5003.822219805892
212,普通工作日,2013-11-13,Wednesday,14,4435.611085212352
212,圣诞假期开始,2013-12-23,Monday,14,4781.99843502317
212,普通工作日,2013-11-13,Wednesday,15,4284.384091617941
212,圣诞假期开始,2013-12-23,Monday,15,4752.168962720903
212,普通工作日,2013-11-13,Wednesday,16,4244.162415982436
212,圣诞假期开始,2013-12-23,Monday,16,5428.807969442406
212,普通工作日,2013-11-13,Wednesday,17,4391.897179499971
212,圣诞假期开始,2013-12-23,Monday,17,5538.400370380493
212,普通工作日,2013-11-13,Wednesday,18,4337.692998657456
212,圣诞假期开始,2013-12-23,Monday,18,5097.119002029413
212,普通工作日,2013-11-13,Wednesday,19,3607.4961003036124
212,圣诞假期开始,2013-12-23,Monday,19,3762.5231189348156
212,普通工作日,2013-11-13,Wednesday,20,2643.644483235125
212,圣诞假期开始,2013-12-23,Monday,20,2498.6778652490952
212,普通工作日,2013-11-13,Wednesday,21,1769.9944333167425
212,圣诞假期开始,2013-12-23,Monday,21,1490.6953617801169
212,普通工作日,2013-11-13,Wednesday,22,1210.2388427852054
212,圣诞假期开始,2013-12-23,Monday,22,887.280446339679
212,普通工作日,2013-11-13,Wednesday,23,892.5768027597733
212,圣诞假期开始,2013-12-23,Monday,23,640.3133733413667
212,普通周末,2013-11-17,Sunday,0,763.7152671867801
212,平安夜,2013-12-24,Tuesday,0,401.90112583705843
212,普通周末,2013-11-17,Sunday,1,581.5578960813216
212,平安夜,2013-12-24,Tuesday,1,300.72801554670474
212,普通周末,2013-11-17,Sunday,2,380.96890906933334
212,平安夜,2013-12-24,Tuesday,2,201.69857234125274
212,普通周末,2013-11-17,Sunday,3,360.9734879655109
212,平安夜,2013-12-24,Tuesday,3,220.79732293035062
212,普通周末,2013-11-17,Sunday,4,288.9601346663407
212,平安夜,2013-12-24,Tuesday,4,160.27589663442672
212,普通周末,2013-11-17,Sunday,5,266.95945595854494
212,平安夜,2013-12-24,Tuesday,5,254.422918046033
212,普通周末,2013-11-17,Sunday,6,246.40901263175908
212,平安夜,2013-12-24,Tuesday,6,298.0776334001381
212,普通周末,2013-11-17,Sunday,7,262.3445248449686
212,平安夜,2013-12-24,Tuesday,7,584.5128274513513
212,普通周末,2013-11-17,Sunday,8,567.2433950792713
212,平安夜,2013-12-24,Tuesday,8,1780.692099966638
212,普通周末,2013-11-17,Sunday,9,1003.7940031547448
212,平安夜,2013-12-24,Tuesday,9,3603.8351262100305
212,普通周末,2013-11-17,Sunday,10,1431.7384193309663
212,平安夜,2013-12-24,Tuesday,10,5132.484978041037
212,普通周末,2013-11-17,Sunday,11,1925.5235165172762
212,平安夜,2013-12-24,Tuesday,11,5112.338864626542
212,普通周末,2013-11-17,Sunday,12,1872.4601491818103
212,平安夜,2013-12-24,Tuesday,12,4653.353359593876
212,普通周末,2013-11-17,Sunday,13,1645.291662655729
212,平安夜,2013-12-24,Tuesday,13,4421.813334638936
212,普通周末,2013-11-17,Sunday,14,1455.765788654887
212,平安夜,2013-12-24,Tuesday,14,3500.9268676853158
212,普通周末,2013-11-17,Sunday,15,1775.2826396281898
212,平安夜,2013-12-24,Tuesday,15,3435.343992036841
212,普通周末,2013-11-17,Sunday,16,2158.1033329640995
212,平安夜,2013-12-24,Tuesday,16,3421.4177467191494
212,普通周末,2013-11-17,Sunday,17,2203.4144081735694
212,平安夜,2013-12-24,Tuesday,17,3706.6313506528027
212,普通周末,2013-11-17,Sunday,18,2347.945271155206
212,平安夜,2013-12-24,Tuesday,18,3000.8140357798557
212,普通周末,2013-11-17,Sunday,19,2196.561742611931
212,平安夜,2013-12-24,Tuesday,19,2087.031789465335
212,普通周末,2013-11-17,Sunday,20,1476.5260322412935
212,平安夜,2013-12-24,Tuesday,20,1387.5426261155874
212,普通周末,2013-11-17,Sunday,21,1121.5280362600292
212,平安夜,2013-12-24,Tuesday,21,705.1709623322091
212,普通周末,2013-11-17,Sunday,22,752.8660647290735
212,平安夜,2013-12-24,Tuesday,22,555.8741355524724
212,普通周末,2013-11-17,Sunday,23,514.6460765921022
212,平安夜,2013-12-24,Tuesday,23,751.4642443896611
212,普通工作日,2013-11-13,Wednesday,0,443.5265708623257
212,圣诞节,2013-12-25,Wednesday,0,596.593577791542
212,普通工作日,2013-11-13,Wednesday,1,313.73776557833173
212,圣诞节,2013-12-25,Wednesday,1,434.89147714646344
212,普通工作日,2013-11-13,Wednesday,2,227.88086847185212
212,圣诞节,2013-12-25,Wednesday,2,248.11019783670753
212,普通工作日,2013-11-13,Wednesday,3,273.80354097709335
212,圣诞节,2013-12-25,Wednesday,3,205.55809107574987
212,普通工作日,2013-11-13,Wednesday,4,208.88470301306083
212,圣诞节,2013-12-25,Wednesday,4,201.89144799977424
212,普通工作日,2013-11-13,Wednesday,5,273.09902840215943
212,圣诞节,2013-12-25,Wednesday,5,215.4861336057967
212,普通工作日,2013-11-13,Wednesday,6,411.01293880433815
212,圣诞节,2013-12-25,Wednesday,6,276.730868820357
212,普通工作日,2013-11-13,Wednesday,7,1326.8272075364944
212,圣诞节,2013-12-25,Wednesday,7,282.2825567185778
212,普通工作日,2013-11-13,Wednesday,8,3272.9015732857088
212,圣诞节,2013-12-25,Wednesday,8,363.43549434792806
212,普通工作日,2013-11-13,Wednesday,9,4951.583179079841
212,圣诞节,2013-12-25,Wednesday,9,959.5401401347236
212,普通工作日,2013-11-13,Wednesday,10,4925.645110548388
212,圣诞节,2013-12-25,Wednesday,10,1554.412238419261
212,普通工作日,2013-11-13,Wednesday,11,5239.874548168265
212,圣诞节,2013-12-25,Wednesday,11,1831.2074990925973
212,普通工作日,2013-11-13,Wednesday,12,4758.136354150164
212,圣诞节,2013-12-25,Wednesday,12,1799.518288671164
212,普通工作日,2013-11-13,Wednesday,13,5174.0857099653285
212,圣诞节,2013-12-25,Wednesday,13,1089.2562856456493
212,普通工作日,2013-11-13,Wednesday,14,4435.611085212352
212,圣诞节,2013-12-25,Wednesday,14,737.1550621322127
212,普通工作日,2013-11-13,Wednesday,15,4284.384091617941
212,圣诞节,2013-12-25,Wednesday,15,828.1807186926306
212,普通工作日,2013-11-13,Wednesday,16,4244.162415982436
212,圣诞节,2013-12-25,Wednesday,16,1082.6444714515546
212,普通工作日,2013-11-13,Wednesday,17,4391.897179499971
212,圣诞节,2013-12-25,Wednesday,17,1173.9275521876389
212,普通工作日,2013-11-13,Wednesday,18,4337.692998657456
212,圣诞节,2013-12-25,Wednesday,18,1470.4705325812122
212,普通工作日,2013-11-13,Wednesday,19,3607.4961003036124
212,圣诞节,2013-12-25,Wednesday,19,1526.6333047479839
212,普通工作日,2013-11-13,Wednesday,20,2643.644483235125
212,圣诞节,2013-12-25,Wednesday,20,1162.773367312836
212,普通工作日,2013-11-13,Wednesday,21,1769.9944333167425
212,圣诞节,2013-12-25,Wednesday,21,862.5042467745095
212,普通工作日,2013-11-13,Wednesday,22,1210.2388427852054
212,圣诞节,2013-12-25,Wednesday,22,709.9464730979901
212,普通工作日,2013-11-13,Wednesday,23,892.5768027597733
212,圣诞节,2013-12-25,Wednesday,23,506.964918277786
212,普通周末,2013-11-17,Sunday,0,763.7152671867801
212,新年夜(12月30日),2013-12-30,Monday,0,291.7544642755743
212,普通周末,2013-11-17,Sunday,1,581.5578960813216
212,新年夜(12月30日),2013-12-30,Monday,1,238.0709475279879
212,普通周末,2013-11-17,Sunday,2,380.96890906933334
212,新年夜(12月30日),2013-12-30,Monday,2,199.42206839778734
212,普通周末,2013-11-17,Sunday,3,360.9734879655109
212,新年夜(12月30日),2013-12-30,Monday,3,188.5502795945571
212,普通周末,2013-11-17,Sunday,4,288.9601346663407
212,新年夜(12月30日),2013-12-30,Monday,4,209.04859951907127
212,普通周末,2013-11-17,Sunday,5,266.95945595854494
212,新年夜(12月30日),2013-12-30,Monday,5,178.1744607743526
212,普通周末,2013-11-17,Sunday,6,246.40901263175908
212,新年夜(12月30日),2013-12-30,Monday,6,301.7285424234737
212,普通周末,2013-11-17,Sunday,7,262.3445248449686
212,新年夜(12月30日),2013-12-30,Monday,7,582.7613823848686
212,普通周末,2013-11-17,Sunday,8,567.2433950792713
212,新年夜(12月30日),2013-12-30,Monday,8,1333.8218280279095
212,普通周末,2013-11-17,Sunday,9,1003.7940031547448
212,新年夜(12月30日),2013-12-30,Monday,9,2559.251239203437
212,普通周末,2013-11-17,Sunday,10,1431.7384193309663
212,新年夜(12月30日),2013-12-30,Monday,10,2966.7848047421107
212,普通周末,2013-11-17,Sunday,11,1925.5235165172762
212,新年夜(12月30日),2013-12-30,Monday,11,3349.3938739921487
212,普通周末,2013-11-17,Sunday,12,1872.4601491818103
212,新年夜(12月30日),2013-12-30,Monday,12,3527.3134275872044
212,普通周末,2013-11-17,Sunday,13,1645.291662655729
212,新年夜(12月30日),2013-12-30,Monday,13,2901.530382924159
212,普通周末,2013-11-17,Sunday,14,1455.765788654887
212,新年夜(12月30日),2013-12-30,Monday,14,2795.5070182647696
212,普通周末,2013-11-17,Sunday,15,1775.2826396281898
212,新年夜(12月30日),2013-12-30,Monday,15,2908.943388924738
212,普通周末,2013-11-17,Sunday,16,2158.1033329640995
212,新年夜(12月30日),2013-12-30,Monday,16,3142.597601180235
212,普通周末,2013-11-17,Sunday,17,2203.4144081735694
212,新年夜(12月30日),2013-12-30,Monday,17,3034.228912547392
212,普通周末,2013-11-17,Sunday,18,2347.945271155206
212,新年夜(12月30日),2013-12-30,Monday,18,2746.691526140081
212,普通周末,2013-11-17,Sunday,19,2196.561742611931
212,新年夜(12月30日),2013-12-30,Monday,19,1836.833989052025
212,普通周末,2013-11-17,Sunday,20,1476.5260322412935
212,新年夜(12月30日),2013-12-30,Monday,20,1139.6516372688907
212,普通周末,2013-11-17,Sunday,21,1121.5280362600292
212,新年夜(12月30日),2013-12-30,Monday,21,818.403495352257
212,普通周末,2013-11-17,Sunday,22,752.8660647290735
212,新年夜(12月30日),2013-12-30,Monday,22,560.2173751457899
212,普通周末,2013-11-17,Sunday,23,514.6460765921022
212,新年夜(12月30日),2013-12-30,Monday,23,408.65134655967205
229,普通工作日,2013-11-13,Wednesday,0,285.23049726568775
229,圣诞假期开始,2013-12-23,Monday,0,347.25166386895523
229,普通工作日,2013-11-13,Wednesday,1,194.70280351287656
229,圣诞假期开始,2013-12-23,Monday,1,199.16428464935817
229,普通工作日,2013-11-13,Wednesday,2,150.43816728773632
229,圣诞假期开始,2013-12-23,Monday,2,238.4332590529027
229,普通工作日,2013-11-13,Wednesday,3,158.00732364453526
229,圣诞假期开始,2013-12-23,Monday,3,126.60226557857769
229,普通工作日,2013-11-13,Wednesday,4,131.03324922159226
229,圣诞假期开始,2013-12-23,Monday,4,133.91059990835262
229,普通工作日,2013-11-13,Wednesday,5,160.12959751741897
229,圣诞假期开始,2013-12-23,Monday,5,197.10993999780698
229,普通工作日,2013-11-13,Wednesday,6,358.4302606315032
229,圣诞假期开始,2013-12-23,Monday,6,277.57989689267197
229,普通工作日,2013-11-13,Wednesday,7,1097.1493286123805
229,圣诞假期开始,2013-12-23,Monday,7,589.7352651930137
229,普通工作日,2013-11-13,Wednesday,8,2415.511187890436
229,圣诞假期开始,2013-12-23,Monday,8,2023.9037391913112
229,普通工作日,2013-11-13,Wednesday,9,3175.6588735275645
229,圣诞假期开始,2013-12-23,Monday,9,3193.32280189889
229,普通工作日,2013-11-13,Wednesday,10,3292.882442095382
229,圣诞假期开始,2013-12-23,Monday,10,3685.0434728994023
229,普通工作日,2013-11-13,Wednesday,11,3601.7449995912584
229,圣诞假期开始,2013-12-23,Monday,11,3702.109621601537
229,普通工作日,2013-11-13,Wednesday,12,3512.0489479244175
229,圣诞假期开始,2013-12-23,Monday,12,3530.3173314313117
229,普通工作日,2013-11-13,Wednesday,13,2355.8062506862143
229,圣诞假期开始,2013-12-23,Monday,13,2894.6687163384845
229,普通工作日,2013-11-13,Wednesday,14,3252.017944237427
229,圣诞假期开始,2013-12-23,Monday,14,3227.368644610207
229,普通工作日,2013-11-13,Wednesday,15,3216.137735304487
229,圣诞假期开始,2013-12-23,Monday,15,2884.380346289798
229,普通工作日,2013-11-13,Wednesday,16,3375.916685830091
229,圣诞假期开始,2013-12-23,Monday,16,3730.744781006081
229,普通工作日,2013-11-13,Wednesday,17,3726.8338375509616
229,圣诞假期开始,2013-12-23,Monday,17,3516.1750543347634
229,普通工作日,2013-11-13,Wednesday,18,3404.4481642933224
229,圣诞假期开始,2013-12-23,Monday,18,3043.6516190442917
229,普通工作日,2013-11-13,Wednesday,19,2869.4245162532707
229,圣诞假期开始,2013-12-23,Monday,19,2543.0128043621157
229,普通工作日,2013-11-13,Wednesday,20,2138.6619916422032
229,圣诞假期开始,2013-12-23,Monday,20,1765.9835322563279
229,普通工作日,2013-11-13,Wednesday,21,1281.8318454455498
229,圣诞假期开始,2013-12-23,Monday,21,1327.9369107235373
229,普通工作日,2013-11-13,Wednesday,22,811.9730550427574
229,圣诞假期开始,2013-12-23,Monday,22,757.5857220879859
229,普通工作日,2013-11-13,Wednesday,23,544.677272484259
229,圣诞假期开始,2013-12-23,Monday,23,543.9347017477371
229,普通周末,2013-11-17,Sunday,0,459.4000880903451
229,平安夜,2013-12-24,Tuesday,0,355.94533748001953
229,普通周末,2013-11-17,Sunday,1,218.8822914790707
229,平安夜,2013-12-24,Tuesday,1,264.50123539032717
229,普通周末,2013-11-17,Sunday,2,162.65619662667814
229,平安夜,2013-12-24,Tuesday,2,232.58457349375746
229,普通周末,2013-11-17,Sunday,3,172.78389556998832
229,平安夜,2013-12-24,Tuesday,3,169.7806106852871
229,普通周末,2013-11-17,Sunday,4,213.6990517672484
229,平安夜,2013-12-24,Tuesday,4,147.60055186152022
229,普通周末,2013-11-17,Sunday,5,152.84760334021877
229,平安夜,2013-12-24,Tuesday,5,134.99738686754588
229,普通周末,2013-11-17,Sunday,6,143.0598299802741
229,平安夜,2013-12-24,Tuesday,6,198.1047932602027
229,普通周末,2013-11-17,Sunday,7,238.652737462765
229,平安夜,2013-12-24,Tuesday,7,428.0279296049761
229,普通周末,2013-11-17,Sunday,8,458.3857703430324
229,平安夜,2013-12-24,Tuesday,8,1120.0824372482205
229,普通周末,2013-11-17,Sunday,9,888.4341541562312
229,平安夜,2013-12-24,Tuesday,9,2552.6467464321754
229,普通周末,2013-11-17,Sunday,10,1480.7550837104939
229,平安夜,2013-12-24,Tuesday,10,3124.43718211478
229,普通周末,2013-11-17,Sunday,11,1849.0338189432284
229,平安夜,2013-12-24,Tuesday,11,3407.800322244523
229,普通周末,2013-11-17,Sunday,12,1978.9151282097007
229,平安夜,2013-12-24,Tuesday,12,3244.0790318390464
229,普通周末,2013-11-17,Sunday,13,1320.2509004157887
229,平安夜,2013-12-24,Tuesday,13,2257.3774391695433
229,普通周末,2013-11-17,Sunday,14,1070.0247974778258
229,平安夜,2013-12-24,Tuesday,14,2131.748136206838
229,普通周末,2013-11-17,Sunday,15,1218.402983682147
229,平安夜,2013-12-24,Tuesday,15,2200.9285207369644
229,普通周末,2013-11-17,Sunday,16,1352.1670069573856
229,平安夜,2013-12-24,Tuesday,16,2761.39969569542
229,普通周末,2013-11-17,Sunday,17,1557.1712208040453
229,平安夜,2013-12-24,Tuesday,17,2741.3336489136077
229,普通周末,2013-11-17,Sunday,18,1653.4707945433022
229,平安夜,2013-12-24,Tuesday,18,2147.261941630789
229,普通周末,2013-11-17,Sunday,19,1603.347175397602
229,平安夜,2013-12-24,Tuesday,19,2225.6987794801435
229,普通周末,2013-11-17,Sunday,20,1368.3075388726757
229,平安夜,2013-12-24,Tuesday,20,1195.1194225251493
229,普通周末,2013-11-17,Sunday,21,822.0370311487719
229,平安夜,2013-12-24,Tuesday,21,811.887830903724
229,普通周末,2013-11-17,Sunday,22,647.5494652356653
229,平安夜,2013-12-24,Tuesday,22,610.0484849698223
229,普通周末,2013-11-17,Sunday,23,452.4380007926984
229,平安夜,2013-12-24,Tuesday,23,572.8581282368469
229,普通工作日,2013-11-13,Wednesday,0,285.23049726568775
229,圣诞节,2013-12-25,Wednesday,0,459.75352159482935
229,普通工作日,2013-11-13,Wednesday,1,194.70280351287656
229,圣诞节,2013-12-25,Wednesday,1,314.0724807114806
229,普通工作日,2013-11-13,Wednesday,2,150.43816728773632
229,圣诞节,2013-12-25,Wednesday,2,274.6157280781209
229,普通工作日,2013-11-13,Wednesday,3,158.00732364453526
229,圣诞节,2013-12-25,Wednesday,3,207.09041694564243
229,普通工作日,2013-11-13,Wednesday,4,131.03324922159226
229,圣诞节,2013-12-25,Wednesday,4,141.9725737459573
229,普通工作日,2013-11-13,Wednesday,5,160.12959751741897
229,圣诞节,2013-12-25,Wednesday,5,146.40365664385243
229,普通工作日,2013-11-13,Wednesday,6,358.4302606315032
229,圣诞节,2013-12-25,Wednesday,6,207.4108858357074
229,普通工作日,2013-11-13,Wednesday,7,1097.1493286123805
229,圣诞节,2013-12-25,Wednesday,7,253.53691244507664
229,普通工作日,2013-11-13,Wednesday,8,2415.511187890436
229,圣诞节,2013-12-25,Wednesday,8,362.3088497185941
229,普通工作日,2013-11-13,Wednesday,9,3175.6588735275645
229,圣诞节,2013-12-25,Wednesday,9,997.4438499384024
229,普通工作日,2013-11-13,Wednesday,10,3292.882442095382
229,圣诞节,2013-12-25,Wednesday,10,1931.7038968279278
229,普通工作日,2013-11-13,Wednesday,11,3601.7449995912584
229,圣诞节,2013-12-25,Wednesday,11,2697.99166524566
229,普通工作日,2013-11-13,Wednesday,12,3512.0489479244175
229,圣诞节,2013-12-25,Wednesday,12,2847.7178385079656
229,普通工作日,2013-11-13,Wednesday,13,2355.8062506862143
229,圣诞节,2013-12-25,Wednesday,13,1432.3193015849615
229,普通工作日,2013-11-13,Wednesday,14,3252.017944237427
229,圣诞节,2013-12-25,Wednesday,14,700.7969148004108
229,普通工作日,2013-11-13,Wednesday,15,3216.137735304487
229,圣诞节,2013-12-25,Wednesday,15,855.686374119347
229,普通工作日,2013-11-13,Wednesday,16,3375.916685830091
229,圣诞节,2013-12-25,Wednesday,16,1073.2264048740983
229,普通工作日,2013-11-13,Wednesday,17,3726.8338375509616
229,圣诞节,2013-12-25,Wednesday,17,1418.7318904984481
229,普通工作日,2013-11-13,Wednesday,18,3404.4481642933224
229,圣诞节,2013-12-25,Wednesday,18,1356.6917864136908
